1	Chainsaw Man
2	Boruto: Two Blue Vortex
3	One Piece
4	Dragon Ball Super
5	Dandadan
6	KAIJU NO.8 (Monster #8)
7	SPY x FAMILY
8	SAKAMOTO DAYS
9	Kagurabachi
10	Märchen Crown
11	Ichi the Witch
12	Love Is Overkill
13	Ashi Dribbles Through
14	Blue Box
15	Centuria
16	Maison and the Man-Eating Apartment
17	Drama Queen
18	Shinewbi
19	RuriDragon
20	The Marshal King
21	MAD
22	Chuck Beans
23	Beast Orange
24	My Sister, My Stuck Butt, and Me
25	Gokurakugai
26	Hero Organization
27	Asura’s Verdict
28	Make the Exorcist Fall in Love
29	Embers
30	Laws of the Universe
31	Eunuch of Empire
32	Choujin X
33	Hope You're Happy, Lemon
34	Metaphor: ReFantazio
35	Hima-Ten!
36	Blooming Love
37	Blue Exorcist
38	Trapped in an Instant
39	Home at the Horizon
40	Seraph of the End: Vampire Reign
