1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Dragon Ball Super
5	Dandadan
6	KAIJU NO.8 (Monster #8)
7	SPY x FAMILY
8	SAKAMOTO DAYS
9	Kagurabachi
10	Eunuch of Empire
11	Ichi the Witch
12	Love Is Overkill
13	Ashi Dribbles Through
14	Centuria
15	Drama Queen
16	Blue Box
17	Maison and the Man-Eating Apartment
18	The Marshal King
19	Shinewbi
20	RuriDragon
21	MAD
22	Chuck Beans
23	Embers
24	The Chrysalis Heart
25	Hero Organization
26	Star of Beethoven
27	Gokurakugai
28	Asura’s Verdict
29	Make the Exorcist Fall in Love
30	Beast Orange
31	Laws of the Universe
32	Choujin X
33	Metaphor: ReFantazio
34	Hope You're Happy, Lemon
35	Blooming Love
36	Blue Exorcist
37	Hima-Ten!
38	Seraph of the End: Vampire Reign
39	MARRIAGETOXIN
40	World Trigger
41	Chainsaw Man
42	One Piece
43	Boruto: Two Blue Vortex
44	Dragon Ball Super
45	Dandadan
46	KAIJU NO.8 (Monster #8)
47	SPY x FAMILY
48	SAKAMOTO DAYS
49	Kagurabachi
50	Eunuch of Empire
51	Ichi the Witch
52	Love Is Overkill
53	Ashi Dribbles Through
54	Centuria
55	Drama Queen
56	Blue Box
57	Maison and the Man-Eating Apartment
58	The Marshal King
59	Shinewbi
60	RuriDragon
61	MAD
62	Chuck Beans
63	Embers
64	The Chrysalis Heart
65	Hero Organization
66	Star of Beethoven
67	Gokurakugai
68	Asura’s Verdict
69	Make the Exorcist Fall in Love
70	Beast Orange
71	Laws of the Universe
72	Choujin X
73	Metaphor: ReFantazio
74	Hope You're Happy, Lemon
75	Blooming Love
76	Blue Exorcist
77	Hima-Ten!
78	Seraph of the End: Vampire Reign
79	MARRIAGETOXIN
80	World Trigger
