1	Chainsaw Man
2	One Piece
3	Jujutsu Kaisen Modulo
4	Boruto: Two Blue Vortex
5	Dandadan
6	SAKAMOTO DAYS
7	SPY x FAMILY
8	Kagurabachi
9	Ichi the Witch
10	Centuria
11	Blue Box
12	MAD
13	RuriDragon
14	KAMI KILL
15	Care for Something Sweet?
16	The Bateren Tales
17	Make the Exorcist Fall in Love
18	Asura’s Verdict
19	Drama Queen
20	The Long-Haired Girl's Garbage Small Talk
21	BUNGO-unreal-
22	Hope You're Happy, Lemon
23	Hero Organization
24	Gokurakugai
25	Choujin X
26	Almost 11
27	Otr of the Flame
28	Hima-Ten!
29	Blooming Love
30	Wish Upon a Star
31	The Marshal King
32	Chicken Wing Diaries
33	Magnificent Uwakitsu, Age 32!
34	It's Over
35	MARRIAGETOXIN
36	War of the Adults
37	Seraph of the End: Vampire Reign
38	The 5th Meeting
39	All for You
40	Blue Exorcist
