1	Chainsaw Man
2	Boruto: Two Blue Vortex
3	One Piece
4	Dandadan
5	Black Clover
6	KAIJU NO.8 (Monster #8)
7	SPY x FAMILY
8	Stellar Friends
9	SAKAMOTO DAYS
10	Kagurabachi
11	Drama Queen
12	Sirens Won't Sing For You
13	Raise Me, Hero!
14	Ichi the Witch
15	Centuria
16	Blue Box
17	RuriDragon
18	MAD
19	Hero Organization
20	UNDEAD UNLUCK
21	Asura’s Verdict
22	Make the Exorcist Fall in Love
23	Hope You're Happy, Lemon
24	Blue Exorcist
25	Seraph of the End: Vampire Reign
26	Choujin X
27	The mountain of remains on planet Triangle
28	Hima-Ten!
29	Blooming Love
30	Shinobi Undercover
31	MARRIAGETOXIN
32	Monochrome Days
33	Waiting for the Sunlight
34	Ryota Killed His Brother
35	Kindergarten WARS
36	Ultimate Exorcist Kiyoshi
37	Yattara
38	Beyond The Screen
39	Bug Ego
40	Deep Within the Vault
