1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Jujutsu Kaisen Modulo
5	Dandadan
6	SAKAMOTO DAYS
7	Black Clover
8	SPY x FAMILY
9	Kagurabachi
10	The Mage Next Door
11	WITCHRIV
12	Gonron Egg
13	Money Forest
14	Ichi the Witch
15	Centuria
16	Blue Box
17	MAD
18	RuriDragon
19	KAMI KILL
20	The Long-Haired Girl's Garbage Small Talk
21	Asura’s Verdict
22	Make the Exorcist Fall in Love
23	Drama Queen
24	BUNGO-unreal-
25	Gokurakugai
26	Hero Organization
27	Choujin X
28	Acting Out
29	Almost 11
30	Punk Gun
31	Magnificent Uwakitsu, Age 32!
32	The Fragile Hearts Club
33	Hope You're Happy, Lemon
34	Otr of the Flame
35	Wish Upon a Star
36	Hima-Ten!
37	Blooming Love
38	The Marshal King
39	Seraph of the End: Vampire Reign
40	It's Over
