1	Chainsaw Man
2	Boruto: Two Blue Vortex
3	One Piece
4	Dandadan
5	KAIJU NO.8 (Monster #8)
6	SPY x FAMILY
7	Drama Queen
8	Kagurabachi
9	SAKAMOTO DAYS
10	Hunter x Hunter
11	Asura’s Verdict
12	Raise Me, Hero!
13	Ichi the Witch
14	Centuria
15	Blue Box
16	MAD
17	The Knight and the Corpse
18	RuriDragon
19	Hero Organization
20	UNDEAD UNLUCK
21	Mission: Yozakura Family
22	Make the Exorcist Fall in Love
23	Hima-Ten!
24	The mountain of remains on planet Triangle
25	Hope You're Happy, Lemon
26	Monochrome Days
27	Choujin X
28	Blooming Love
29	Shinobi Undercover
30	Ryota Killed His Brother
31	MARRIAGETOXIN
32	Waiting for the Sunlight
33	Ultimate Exorcist Kiyoshi
34	Kindergarten WARS
35	Yattara
36	Bug Ego
37	2.5 Dimensional Seduction
38	No\Name
39	SMOTHER ME
40	No Gyaru in This Class
