1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Dragon Ball Super
5	Dandadan
6	KAIJU NO.8 (Monster #8)
7	SPY x FAMILY
8	SAKAMOTO DAYS
9	Embers
10	The Marshal King
11	Kagurabachi
12	Eunuch of Empire
13	Ichi the Witch
14	Love Is Overkill
15	Ashi Dribbles Through
16	Centuria
17	Drama Queen
18	Blue Box
19	Shinewbi
20	MAD
21	RuriDragon
22	Chuck Beans
23	Darkest Corners of the Heart
24	The Chrysalis Heart
25	Hero Organization
26	Star of Beethoven
27	Gokurakugai
28	Maison and the Man-Eating Apartment
29	When the Fireball Falls for the 100th Time
30	Make the Exorcist Fall in Love
31	Asura’s Verdict
32	Blue Exorcist
33	Choujin X
34	Metaphor: ReFantazio
35	Hope You're Happy, Lemon
36	Blooming Love
37	Hima-Ten!
38	Laws of the Universe
39	Seraph of the End: Vampire Reign
40	MARRIAGETOXIN
