1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Jujutsu Kaisen Modulo
5	Dandadan
6	SPY x FAMILY
7	Black Clover
8	SAKAMOTO DAYS
9	Kagurabachi
10	The Mage Next Door
11	Gonron Egg
12	Money Forest
13	Ichi the Witch
14	Delinquent Gacha
15	Centuria
16	Hero Girl and Demon Lord Call It Quits
17	WITCHRIV
18	Blue Box
19	We're J-Just Childhood Friends
20	MAD
21	RuriDragon
22	Gokurakugai
23	Asura’s Verdict
24	Make the Exorcist Fall in Love
25	Punk Gun
26	Acting Out
27	Choujin X
28	Drama Queen
29	The Fragile Hearts Club
30	Hope You're Happy, Lemon
31	Hero Organization
32	Seraph of the End: Vampire Reign
33	Blooming Love
34	Otr of the Flame
35	Life-man
36	Hima-Ten!
37	Blue Exorcist
38	MARRIAGETOXIN
39	2.5 Dimensional Seduction
40	The Marshal King
41	Chainsaw Man
42	One Piece
43	Boruto: Two Blue Vortex
44	Jujutsu Kaisen Modulo
45	Dandadan
46	SPY x FAMILY
47	Black Clover
48	SAKAMOTO DAYS
49	Kagurabachi
50	The Mage Next Door
51	Gonron Egg
52	Money Forest
53	Ichi the Witch
54	Delinquent Gacha
55	Centuria
56	Hero Girl and Demon Lord Call It Quits
57	WITCHRIV
58	Blue Box
59	We're J-Just Childhood Friends
60	MAD
61	RuriDragon
62	Gokurakugai
63	Asura’s Verdict
64	Make the Exorcist Fall in Love
65	Punk Gun
66	Acting Out
67	Choujin X
68	Drama Queen
69	The Fragile Hearts Club
70	Hope You're Happy, Lemon
71	Hero Organization
72	Seraph of the End: Vampire Reign
73	Blooming Love
74	Otr of the Flame
75	Life-man
76	Hima-Ten!
77	Blue Exorcist
78	MARRIAGETOXIN
79	2.5 Dimensional Seduction
80	The Marshal King
