1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Dragon Ball Super
5	Dandadan
6	KAIJU NO.8 (Monster #8)
7	SPY x FAMILY
8	SAKAMOTO DAYS
9	The Marshal King
10	Kagurabachi
11	Eunuch of Empire
12	Ichi the Witch
13	Love Is Overkill
14	Ashi Dribbles Through
15	Centuria
16	Drama Queen
17	Blue Box
18	Maison and the Man-Eating Apartment
19	Shinewbi
20	RuriDragon
21	MAD
22	Chuck Beans
23	Embers
24	The Chrysalis Heart
25	Hero Organization
26	Star of Beethoven
27	Gokurakugai
28	When the Fireball Falls for the 100th Time
29	Make the Exorcist Fall in Love
30	Asura’s Verdict
31	Laws of the Universe
32	Blue Exorcist
33	Choujin X
34	Metaphor: ReFantazio
35	Hope You're Happy, Lemon
36	Blooming Love
37	Hima-Ten!
38	Seraph of the End: Vampire Reign
39	MARRIAGETOXIN
40	Tokihime: The Temporal Maiden
41	Chainsaw Man
42	One Piece
43	Boruto: Two Blue Vortex
44	Dragon Ball Super
45	Dandadan
46	KAIJU NO.8 (Monster #8)
47	SPY x FAMILY
48	SAKAMOTO DAYS
49	The Marshal King
50	Kagurabachi
51	Eunuch of Empire
52	Ichi the Witch
53	Love Is Overkill
54	Ashi Dribbles Through
55	Centuria
56	Drama Queen
57	Blue Box
58	Maison and the Man-Eating Apartment
59	Shinewbi
60	RuriDragon
61	MAD
62	Chuck Beans
63	Embers
64	The Chrysalis Heart
65	Hero Organization
66	Star of Beethoven
67	Gokurakugai
68	When the Fireball Falls for the 100th Time
69	Make the Exorcist Fall in Love
70	Asura’s Verdict
71	Laws of the Universe
72	Blue Exorcist
73	Choujin X
74	Metaphor: ReFantazio
75	Hope You're Happy, Lemon
76	Blooming Love
77	Hima-Ten!
78	Seraph of the End: Vampire Reign
79	MARRIAGETOXIN
80	Tokihime: The Temporal Maiden
