1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Dandadan
5	KAIJU NO.8 (Monster #8)
6	Black Clover
7	SPY x FAMILY
8	SAKAMOTO DAYS
9	Embers
10	Metaphor: ReFantazio
11	The Marshal King
12	Stellar Friends
13	Kagurabachi
14	My Marriage to Saneka
15	Eunuch of Empire
16	Ichi the Witch
17	Drama Queen
18	Sirens Won't Sing For You
19	Centuria
20	Blue Box
21	MAD
22	RuriDragon
23	Hero Organization
24	Darkest Corners of the Heart
25	The Demon of the Stupa
26	Asura’s Verdict
27	Gokurakugai
28	Make the Exorcist Fall in Love
29	When the Fireball Falls for the 100th Time
30	Star of Beethoven
31	The Chrysalis Heart
32	Blue Exorcist
33	Seraph of the End: Vampire Reign
34	Hope You're Happy, Lemon
35	Choujin X
36	The Dragon Remains of Edo
37	Hima-Ten!
38	SHIROMARU
39	Blooming Love
40	Shinobi Undercover
