1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Dragon Ball Super
5	Dandadan
6	KAIJU NO.8 (Monster #8)
7	SPY x FAMILY
8	SAKAMOTO DAYS
9	The Marshal King
10	Kagurabachi
11	Eunuch of Empire
12	Ichi the Witch
13	Love Is Overkill
14	Ashi Dribbles Through
15	Centuria
16	Drama Queen
17	Blue Box
18	Maison and the Man-Eating Apartment
19	Shinewbi
20	RuriDragon
21	MAD
22	Chuck Beans
23	Embers
24	The Chrysalis Heart
25	Hero Organization
26	Star of Beethoven
27	Gokurakugai
28	When the Fireball Falls for the 100th Time
29	Asura’s Verdict
30	Make the Exorcist Fall in Love
31	Laws of the Universe
32	Choujin X
33	Metaphor: ReFantazio
34	Hope You're Happy, Lemon
35	Blooming Love
36	Blue Exorcist
37	Hima-Ten!
38	Seraph of the End: Vampire Reign
39	MARRIAGETOXIN
40	World Trigger
