1	Chainsaw Man
2	Boruto: Two Blue Vortex
3	One Piece
4	Hunter x Hunter
5	Dandadan
6	SMOTHER ME
7	【OSHI NO KO】
8	KAIJU NO.8 (Monster #8)
9	SPY x FAMILY
10	No Gyaru in This Class
11	Kagurabachi
12	SAKAMOTO DAYS
13	Monochrome Days
14	Night Light Hounds
15	Yattara
16	Ichi the Witch
17	Hakutaku
18	Lunatic Terrapop
19	Centuria
20	Hero Organization
21	RuriDragon
22	Blue Box
23	MAD
24	UNDEAD UNLUCK
25	Gokurakugai
26	With Open Arms
27	Shinobi Undercover
28	Make the Exorcist Fall in Love
29	Hima-Ten!
30	Blooming Love
31	Mission: Yozakura Family
32	Hope You're Happy, Lemon
33	Seraph of the End: Vampire Reign
34	MARRIAGETOXIN
35	Choujin X
36	HYDRA
37	From The Hero In His Past
38	No\Name
39	Kindergarten WARS
40	Ultimate Exorcist Kiyoshi
41	Chainsaw Man
42	Boruto: Two Blue Vortex
43	One Piece
44	Hunter x Hunter
45	Dandadan
46	SMOTHER ME
47	【OSHI NO KO】
48	KAIJU NO.8 (Monster #8)
49	SPY x FAMILY
50	No Gyaru in This Class
51	Kagurabachi
52	SAKAMOTO DAYS
53	Monochrome Days
54	Night Light Hounds
55	Yattara
56	Ichi the Witch
57	Hakutaku
58	Lunatic Terrapop
59	Centuria
60	Hero Organization
61	RuriDragon
62	Blue Box
63	MAD
64	UNDEAD UNLUCK
65	Gokurakugai
66	With Open Arms
67	Shinobi Undercover
68	Make the Exorcist Fall in Love
69	Hima-Ten!
70	Blooming Love
71	Mission: Yozakura Family
72	Hope You're Happy, Lemon
73	Seraph of the End: Vampire Reign
74	MARRIAGETOXIN
75	Choujin X
76	HYDRA
77	From The Hero In His Past
78	No\Name
79	Kindergarten WARS
80	Ultimate Exorcist Kiyoshi
