1	Chainsaw Man
2	Boruto: Two Blue Vortex
3	One Piece
4	Drama Queen
5	Dandadan
6	KAIJU NO.8 (Monster #8)
7	SPY x FAMILY
8	Kagurabachi
9	SAKAMOTO DAYS
10	Hunter x Hunter
11	Asura’s Verdict
12	Ichi the Witch
13	Ryota Killed His Brother
14	Centuria
15	Blue Box
16	The Knight and the Corpse
17	MAD
18	RuriDragon
19	Hero Organization
20	UNDEAD UNLUCK
21	Mission: Yozakura Family
22	Make the Exorcist Fall in Love
23	Gokurakugai
24	Hima-Ten!
25	Blooming Love
26	Shinobi Undercover
27	Monochrome Days
28	Choujin X
29	Hope You're Happy, Lemon
30	MARRIAGETOXIN
31	Seraph of the End: Vampire Reign
32	Blue Exorcist
33	Ultimate Exorcist Kiyoshi
34	Kindergarten WARS
35	Yattara
36	Bug Ego
37	World Trigger
38	Syd Craft: Love Is a Mystery
39	Pretty Guardian Stress
40	The Urban Legend Files
