1	Chainsaw Man
2	Boruto: Two Blue Vortex
3	One Piece
4	【OSHI NO KO】
5	Hunter x Hunter
6	Dandadan
7	KAIJU NO.8 (Monster #8)
8	SPY x FAMILY
9	Kagurabachi
10	SAKAMOTO DAYS
11	Monochrome Days
12	Night Light Hounds
13	Yattara
14	Ichi the Witch
15	Magokoro Scramble! ~What lies in your heart?~
16	Centuria
17	Blue Box
18	RuriDragon
19	Hero Organization
20	MAD
21	ILYA
22	SMOTHER ME
23	UNDEAD UNLUCK
24	With Open Arms
25	Gokurakugai
26	Make the Exorcist Fall in Love
27	Hima-Ten!
28	Mission: Yozakura Family
29	Blooming Love
30	Hope You're Happy, Lemon
31	Shinobi Undercover
32	MARRIAGETOXIN
33	Blue Exorcist
34	Choujin X
35	No\Name
36	Kindergarten WARS
37	No Gyaru in This Class
38	Ultimate Exorcist Kiyoshi
39	Bird and Wolf
40	CELESTE
