1	Chainsaw Man
2	Boruto: Two Blue Vortex
3	One Piece
4	Hunter x Hunter
5	Hero Organization
6	SMOTHER ME
7	Dandadan
8	【OSHI NO KO】
9	KAIJU NO.8 (Monster #8)
10	SPY x FAMILY
11	Shinobi Undercover
12	No Gyaru in This Class
13	Kagurabachi
14	SAKAMOTO DAYS
15	Ichi the Witch
16	Yattara
17	Hakutaku
18	Lunatic Terrapop
19	Centuria
20	RuriDragon
21	Blue Box
22	MAD
23	Monochrome Days
24	UNDEAD UNLUCK
25	Swipe Right and Die Tonight
26	Gokurakugai
27	Make the Exorcist Fall in Love
28	Hima-Ten!
29	Mission: Yozakura Family
30	Hope You're Happy, Lemon
31	Blooming Love
32	Seraph of the End: Vampire Reign
33	The Upgraded Boyfriend
34	MARRIAGETOXIN
35	HYDRA
36	Choujin X
37	From The Hero In His Past
38	Kindergarten WARS
39	No\Name
40	Saga of the Demon Banisher
