1	Chainsaw Man
2	Boruto: Two Blue Vortex
3	One Piece
4	Drama Queen
5	Dandadan
6	KAIJU NO.8 (Monster #8)
7	Kagurabachi
8	SAKAMOTO DAYS
9	Hunter x Hunter
10	Syd Craft: Love Is a Mystery
11	Bug Ego
12	Asura’s Verdict
13	Ichi the Witch
14	Ryota Killed His Brother
15	Centuria
16	Blue Box
17	The Knight and the Corpse
18	MAD
19	RuriDragon
20	Hero Organization
21	UNDEAD UNLUCK
22	Mission: Yozakura Family
23	Make the Exorcist Fall in Love
24	Gokurakugai
25	Hima-Ten!
26	Blooming Love
27	Shinobi Undercover
28	Monochrome Days
29	Hope You're Happy, Lemon
30	MARRIAGETOXIN
31	Choujin X
32	Seraph of the End: Vampire Reign
33	Blue Exorcist
34	Ultimate Exorcist Kiyoshi
35	Kindergarten WARS
36	Yattara
37	World Trigger
38	Pretty Guardian Stress
39	The Urban Legend Files
40	The King of Custom
