1	Chainsaw Man
2	Boruto: Two Blue Vortex
3	One Piece
4	【OSHI NO KO】
5	Dandadan
6	KAIJU NO.8 (Monster #8)
7	SPY x FAMILY
8	Hunter x Hunter
9	Kagurabachi
10	SAKAMOTO DAYS
11	Monochrome Days
12	Night Light Hounds
13	Ichi the Witch
14	Magokoro Scramble! ~What lies in your heart?~
15	Centuria
16	Blue Box
17	RuriDragon
18	Hero Organization
19	MAD
20	ILYA
21	UNDEAD UNLUCK
22	With Open Arms
23	Gokurakugai
24	Make the Exorcist Fall in Love
25	Yattara
26	Hima-Ten!
27	SMOTHER ME
28	Mission: Yozakura Family
29	Hope You're Happy, Lemon
30	Shinobi Undercover
31	Blooming Love
32	Blue Exorcist
33	MARRIAGETOXIN
34	Choujin X
35	Ultimate Exorcist Kiyoshi
36	Kindergarten WARS
37	No Gyaru in This Class
38	No\Name
39	Bird and Wolf
40	CELESTE
