1	One Piece
2	Dandadan
3	SPY x FAMILY
4	SAKAMOTO DAYS
5	Kagurabachi
6	Hunter x Hunter
7	Mayori Academy
8	The Ura Files
9	Salamander
10	Ichi the Witch
11	Graykeith: Translator Daemonica
12	Centuria
13	Noisering
14	Hitoner
15	Morino-san Just Won't Leave Me Be
16	Ayaru's Brush with Romance
17	KAKAKAKA
18	Phantom Busters
19	MAD
20	Monkey Hunting
21	Asura’s Verdict
22	RuriDragon
23	Make the Exorcist Fall in Love
24	WITCHRIV
25	So you weren't into me?!
26	MARRIAGETOXIN
27	Drama Queen
28	The Hero’s Bereaved Family
29	Hero Organization
30	Evangeline Puts on Shoes
31	The Marshal King
32	Gokurakugai
33	Seraph of the End: Vampire Reign
34	Subaru the Invincible
35	Ultimate Exorcist Kiyoshi
36	Akane-banashi
37	War of the Adults
38	Twilight Blade
39	Blue Exorcist
40	MikotoHako
