1	One Piece
2	Boruto: Two Blue Vortex
3	Dandadan
4	SPY x FAMILY
5	Kagurabachi
6	SAKAMOTO DAYS
7	Ichi the Witch
8	Hitoner
9	Centuria
10	SATANICA
11	Blue Box
12	So you weren't into me?!
13	MAD
14	WITCHRIV
15	Make the Exorcist Fall in Love
16	Drama Queen
17	World Wide Web MIKO!
18	Asura’s Verdict
19	MARRIAGETOXIN
20	Hope You're Happy, Lemon
21	Kinato's Magic
22	The Hero’s Bereaved Family
23	Choujin X
24	Seraph of the End: Vampire Reign
25	Class 2-B Hero Destroyerz
26	Dream Partner
27	Hero Organization
28	Subaru the Invincible
29	Metropolitan Inverted Cross Hospital
30	The Chrysalis Heart
31	Hima-Ten!
32	The Plain Salary Man Turned Out to Be a Hero: He Was Invincible, Only to Be Exposed on His Niece's Dungeon Stream
33	The Fairy Next to Me
34	Alien Headbutt
35	Ultimate Exorcist Kiyoshi
36	Akane-banashi
37	War of the Adults
38	Shinobi Undercover
39	We're J-Just Childhood Friends
40	Money Forest
