1	One Piece
2	Quit Laughing, Shijima
3	Dandadan
4	SPY x FAMILY
5	SAKAMOTO DAYS
6	Kagurabachi
7	Hunter x Hunter
8	Mayori Academy
9	Ichi the Witch
10	Centuria
11	Monkey Hunting
12	MikotoHako
13	Hitoner
14	The Ura Files
15	KAKAKAKA
16	RuriDragon
17	MAD
18	Asura’s Verdict
19	WITCHRIV
20	So you weren't into me?!
21	Make the Exorcist Fall in Love
22	Gokurakugai
23	MARRIAGETOXIN
24	Choujin X
25	Hope You're Happy, Lemon
26	Finding the Invisible Star
27	Drama Queen
28	The Hero’s Bereaved Family
29	Hero Organization
30	Onwards! The expendable expedition!
31	Seraph of the End: Vampire Reign
32	Subaru the Invincible
33	Blue Exorcist
34	Ultimate Exorcist Kiyoshi
35	Akane-banashi
36	Twilight Blade
37	War of the Adults
38	World Trigger
39	The Man Who Named a Star After His Wife
40	Noisering
