1	One Piece
2	Boruto: Two Blue Vortex
3	Black Clover
4	Dandadan
5	SPY x FAMILY
6	Kagurabachi
7	SAKAMOTO DAYS
8	Class 2-B Hero Destroyerz
9	Ichi the Witch
10	Hitoner
11	Centuria
12	Drawn to the Fire
13	So you weren't into me?!
14	SATANICA
15	Blue Box
16	The Chrysalis Heart
17	MAD
18	Subaru the Invincible
19	MARRIAGETOXIN
20	WITCHRIV
21	The Hero’s Bereaved Family
22	Drama Queen
23	Make the Exorcist Fall in Love
24	Asura’s Verdict
25	Kinato's Magic
26	Hope You're Happy, Lemon
27	Choujin X
28	Seraph of the End: Vampire Reign
29	Roku's House of Oddities
30	Hero Organization
31	Metropolitan Inverted Cross Hospital
32	Hima-Ten!
33	Alien Headbutt
34	The Plain Salary Man Turned Out to Be a Hero: He Was Invincible, Only to Be Exposed on His Niece's Dungeon Stream
35	Ultimate Exorcist Kiyoshi
36	We're J-Just Childhood Friends
37	War of the Adults
38	Shinobi Undercover
39	Under Doctor
40	Money Forest
41	One Piece
42	Boruto: Two Blue Vortex
43	Black Clover
44	Dandadan
45	SPY x FAMILY
46	Kagurabachi
47	SAKAMOTO DAYS
48	Class 2-B Hero Destroyerz
49	Ichi the Witch
50	Hitoner
51	Centuria
52	Drawn to the Fire
53	So you weren't into me?!
54	SATANICA
55	Blue Box
56	The Chrysalis Heart
57	MAD
58	Subaru the Invincible
59	MARRIAGETOXIN
60	WITCHRIV
61	The Hero’s Bereaved Family
62	Drama Queen
63	Make the Exorcist Fall in Love
64	Asura’s Verdict
65	Kinato's Magic
66	Hope You're Happy, Lemon
67	Choujin X
68	Seraph of the End: Vampire Reign
69	Roku's House of Oddities
70	Hero Organization
71	Metropolitan Inverted Cross Hospital
72	Hima-Ten!
73	Alien Headbutt
74	The Plain Salary Man Turned Out to Be a Hero: He Was Invincible, Only to Be Exposed on His Niece's Dungeon Stream
75	Ultimate Exorcist Kiyoshi
76	We're J-Just Childhood Friends
77	War of the Adults
78	Shinobi Undercover
79	Under Doctor
80	Money Forest
