1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Dandadan
5	SPY x FAMILY
6	SAKAMOTO DAYS
7	Kagurabachi
8	So you weren't into me?!
9	Ichi the Witch
10	Centuria
11	Blue Box
12	Enigmatica
13	MAD
14	Immature Succubus
15	RuriDragon
16	Make the Exorcist Fall in Love
17	WITCHRIV
18	Kinato's Magic
19	Alien Headbutt
20	Asura’s Verdict
21	Drama Queen
22	ROAD☆STAR
23	Choujin X
24	Tip Tap Slap
25	Gokurakugai
26	Gusts and Beats
27	Hope You're Happy, Lemon
28	The Dog that Barks at Death
29	The Struggle is Real with Giriko Kirigiri!
30	Undercover Operation: Need-A-Kiss
31	Hero Organization
32	Blobtopia
33	Mizunoke: A Modern Tale of Mysterious Water Dwellers
34	Under Doctor
35	MARRIAGETOXIN
36	Hima-Ten!
37	We're J-Just Childhood Friends
38	Devouring Life
39	Eren the Southpaw
40	The Plain Salary Man Turned Out to Be a Hero: He Was Invincible, Only to Be Exposed on His Niece's Dungeon Stream
