1	Chainsaw Man
2	One Piece
3	Jujutsu Kaisen Modulo
4	Boruto: Two Blue Vortex
5	Dandadan
6	Black Clover
7	SPY x FAMILY
8	SAKAMOTO DAYS
9	Kagurabachi
10	Ichi the Witch
11	Centuria
12	.A -dot Alice-
13	Blue Box
14	MAD
15	WITCHRIV
16	RuriDragon
17	Drama Queen
18	The Trembling Right Hand
19	Island Rock
20	Asura’s Verdict
21	Make the Exorcist Fall in Love
22	Choujin X
23	Hope You're Happy, Lemon
24	Shunrai Table Tennis
25	Hatori and Furuta's Extraordinarily Ordinary Life
26	Hero Organization
27	Otr of the Flame
28	Hima-Ten!
29	We're J-Just Childhood Friends
30	MARRIAGETOXIN
31	Seraph of the End: Vampire Reign
32	The Plain Salary Man Turned Out to Be a Hero: He Was Invincible, Only to Be Exposed on His Niece's Dungeon Stream
33	Showmanship
34	Love Through a Prism
35	Blue Exorcist
36	War of the Adults
37	Ultimate Exorcist Kiyoshi
38	Shinobi Undercover
39	Money Forest
40	Akane-banashi
