1	One Piece
2	Boruto: Two Blue Vortex
3	Dandadan
4	SPY x FAMILY
5	Hunter x Hunter
6	SAKAMOTO DAYS
7	Kagurabachi
8	Ichi the Witch
9	Centuria
10	MikotoHako
11	Monkey Hunting
12	Hitoner
13	MAD
14	RuriDragon
15	Asura’s Verdict
16	Soon, You'll Paint Your Heart Out
17	WITCHRIV
18	MARRIAGETOXIN
19	So you weren't into me?!
20	Baby Road Trippers
21	Make the Exorcist Fall in Love
22	Kinato's Magic
23	Gokurakugai
24	The Hero’s Bereaved Family
25	Hope You're Happy, Lemon
26	Finding the Invisible Star
27	Hero Organization
28	Drama Queen
29	Choujin X
30	Onwards! The expendable expedition!
31	Seraph of the End: Vampire Reign
32	Subaru the Invincible
33	My Teacher is a Former Psychic Girl
34	Ultimate Exorcist Kiyoshi
35	Blue Exorcist
36	Akane-banashi
37	Twilight Blade
38	War of the Adults
39	Shinobi Undercover
40	World Trigger
