1	One Piece
2	Boruto: Two Blue Vortex
3	Dandadan
4	SPY x FAMILY
5	Kagurabachi
6	SAKAMOTO DAYS
7	Ichi the Witch
8	Lunolita
9	Hal Formula
10	Centuria
11	World Wide Web MIKO!
12	Hey! Devil Girl!
13	Hitoner
14	Twilight Blade
15	Animal Signal
16	Cannon Master
17	Blue Box
18	RuriDragon
19	MAD
20	So you weren't into me?!
21	Dream Partner
22	WITCHRIV
23	Make the Exorcist Fall in Love
24	MARRIAGETOXIN
25	Asura’s Verdict
26	Hope You're Happy, Lemon
27	The Hero’s Bereaved Family
28	Kinato's Magic
29	Choujin X
30	Drama Queen
31	Hero Organization
32	Subaru the Invincible
33	Hima-Ten!
34	Ultimate Exorcist Kiyoshi
35	War of the Adults
36	The Chrysalis Heart
37	Akane-banashi
38	Shinobi Undercover
39	Stained in Crimson
40	World Trigger
